text,label
"Updated 12/31
Received 2nd unit today and will be shipping it tomorrow.

Nice little guy!My son is 6 and loves this toy.  He is the grandson of a great teacher and he loves it.  It is a very simple set.  My son is still very interested in the math and it is a good toy for him.  It is well made and well made.  I would recommend it to anyone.  Highly recommend.Great item!Love this toy!  My son loves it!My son is almost 3, and he enjoys playing with this toy.  He is super happy with the toys he received, especially the ""accurate"" one.  It is very soft and he loves to play with it.  It is a very durable toy, and will last a long time.  It is very small, so he will never play with it.  It was a hit with his friends!  I love the fact that the toy has a ""plastic"" lid, which is actually a small plastic screwdriver.  It's so cute!  I love that this toy has ""plastic"" back and forth parts that can be used to build anything!  It is really cute!  My son also likes to play with it, and it is a great size for him to play with on a daily basis.  It is very durable.  It is well made and he loves to use it.  It is great for coloring, and he loves to put it on the table or in his car.  The toy is also very fun for him to",FALSE
Very cute and the fastenings are nice. I've also used this for a few hours.,FALSE
"From a quality standpoint this is an amazing quality product. I will be purchasing more!Very pretty. I bought this for a friend, and she is very happy with the purchase. The color is beautiful and the quality is amazing. I wish it was a bit thicker, but it is a nice bed frame. I also love the fact that it is a solid color. I just wish there was a bit more depth to it, because it is so very soft. I have had it for a few months now, and it is still very comfortable. I'm sure it will last a long time. It is not too big, but it is not too small either. I would definitely recommend this bed frame. I have a sister who has a baby, and she loves it. I have used it for about a month now, and it's still very comfortable.",FALSE
"When I think of Russia, I think of the U.S. as a country that values democracy.

I think of the U.S. as a country that values freedom and openness.

I think of the U.S. as a country that values diversity and openness.

I think of the U.S. as a country that values human rights and respect.

I think of the U.S. as a country that values freedom and openness.

I think of the U.S. as a country that values human rights and respect.

I think of the U.S. as a country that values human rights and respect.

I think of the U.S. as a country that values human rights and respect.

I think of the U.S. as a country that values freedom and openness.

I think of the U.S. as a country that values freedom and openness.

I think of the U.S.",FALSE
"""The Indiscretion"" was an ok book. The characters were well developed and the plot was well written. The story was well-told. The characters were well-drawn and the story was interesting. I was sad to see the ending. I enjoyed this book. I don't know how I would recommend it to anyone but I will say that I had to wait a bit for the ending.",FALSE
"I like it OK.  But it's not very comfortable.  Also, it's not waterproof.  If you want to use it with",FALSE
"I almost always give Sandford a pass, but I just wasn't as happy with the way he handled the two stories.",FALSE
"The colors are very dull, and the suction cups are too small.

The baby has to be given a very small plastic bag to hold the suction cups. The suction cups are very small and not in good",FALSE
"My vet recommended this for my puppy and she loves it.  She also loves the taste and the other two have had no issues with it.  The only thing I would say is that it's a little pricey though.  I think it's going to be a little cheaper for the other two.My dog is the most picky eater I have ever seen.  I give her a lot of treats and I like the fact that she is a bit picky, so she doesn't have to get too excited about eating.  I love that she is actually getting a lot of this food, and she is eating it at a decent pace.  I don't know how it's going to hold up to a huge dog like my daughter, but she likes it.  I do wish I had found this",FALSE
"This manuscript needs more proofreading, more editing, and more editing.

The book is a one-click read.  The author writes a good story",FALSE
disappointed. the hand pump does not work well with the other two.  my son loves this,FALSE
"PROS:
work good to diffues light
easy to set up
good sound quality

CONS:

the bottom is not very clear.

the video is not crystal clear.

the color is a",FALSE
"This what you need to know. The only reason I did not rate this is because I'm a self-proclaimed """,FALSE
Love the added security of a larger size. The two large ones fit just fine.,FALSE
Storage spacers are molded into the plastic and the finish is good.  The only reason I ordered this is because I had to replace a solid piece of plastic with a solid piece of,FALSE
Good reminder guide of different types of mounts.  These are all pretty simple to use and the extra,FALSE
A good old fashioned ghost story. The characters are well developed and believable. The writing is just as good as the story. I liked the story and the characters. This is a great book. It is well written and very entertaining. I can't imagine what to expect from a book with such a name. I picked up this book because I had read a few books in the series. It was a fun read. I'm looking forward to reading the rest of the series. I would highly recommend this book. I liked this book and it was great!  I enjoyed it so much that I bought it for my son. He loves it!I love the characters and the plot and this book was great.,FALSE
"I bought this for a few reasons, 1) it is a nice piece of equipment, and 2) it works very well.

Pros:
-Highly adjustable angle
-The angle is adjustable and adjusts to your head.
-This lens is excellent.
-It is a bit smaller than I expected it to be.
-It is a little heavier than I expected.
-It has a nice depth of field.
-It is very light.
-I like the quality of the mount.
-The lenses are very well built.

Cons:
-The adjustment is a bit difficult, but it works great.
-There is a bit of ""wiggle room"" at the top of the lens.
-There is a bit of a ""fog""",FALSE
"This is a wonderful puzzle that will entertain the kids. I will admit that my kids were pretty bored with it at first, but then they took it to school, so it is a nice puzzle. I would highly recommend this puzzle to anyone. This is a great gift.",FALSE
I love messing around with this toy and the materials. I will keep this for the next couple of months. Great price! I will definitely buy this again.I'm a very picky cat and this is the only food I can find that I don't use as a supplement for my cat,FALSE
"I bought two soft sided collars and they work great.  I also have a large one.  The adjustable collar is nice, but the adjustable collars are not adjustable enough to reach the dog.  It's a little difficult to use them as I don't know how long they last.  I have a German Shepherd and a medium-size dog.  I like the adjustable collars because they don't hurt the dog and they don't have a leash on the collar.  I also like that the collar is adjustable, but the collar is not adjustable enough to reach the dog.  I have a medium-sized",FALSE
"Nice and bright, stays solidly in place and does not interfere with the work of my small toolbox",FALSE
"Ships with a coax cable, and an AC adapter.  I also have a 2.5"" HDTV that I had to replace, and that is running a 4K version of it.  It is still going strong, and it will be",FALSE
These planes are great.  We have the Brio and the Queen.  The Brio has a nice two-piece box.  There is also the Tamiya version of,FALSE
My wife says these are perfect. The only problem is that they are a little too large. I bought two pairs and they fit perfectly,FALSE
"Mimi Leder's latest film, ""The African Girl"", is a film that will keep you riveted through the entire film.  The film is a must see for the whole family.  I highly recommend it.  It is a good film, and one I would watch again.The series was cancelled by a network in September, and it has been cancelled again.  I think the producers of this series just went with the idea that there was an on-going series that could have been better.  But I don't think the series has developed enough to make it worth watching.  This series is a great addition to any collection that includes the series.  This series is a must for any Star Trek fan.  If you don't own the series, this is a must for Star Trek fans.  This show is the best of the Star Trek series.  If you don't own the series, this is a must for Star Trek fans.This is a great story that is a great look at the life of a woman who was raised in the 60s, and who would be proud of her accomplishments. It is a great show that will keep you on the edge of your seat while you",FALSE
Powerful short story superbly written. I love the way it is written. The characters are well developed and well developed. I look forward to reading the next installment in the series.,FALSE
This and the Sabrent Premium are an amazing combination.  I will keep my Sabrent Premium and the Sabrent Premium.  I will also keep the Sabrent Premium.  I will keep the Sabrent Premium.  I will keep the Sabrent Premium.  I will keep the Sabrent Premium.  I will keep the Sabrent Premium.  I will keep the Sabrent Premium.,FALSE
"To short and don't have a bulky, wide mouth. I will say that it's a pretty good quality pair.",FALSE
"I liked Omega Code but this movie was just too much of a boring ride. I was tempted to give this movie a 3 but then again, I have a wife and a 4 yr old. They both love this movie. I am glad I did. This is a great movie for the whole family. I have watched it twice and I can't wait to see the next one. I love the ending. I have watched it many times. It was one of the best movies I have ever seen. I highly recommend it. I watched this movie with my son, who is 6 months old. I am a big fan of the movies, and I have watched them over and over. I have watched them a few times, and he has been very impressed. I will watch the movie again, and the movie will not be as good as the first one. I don't know why the movie was not rated R. I would recommend this movie for a kid of 6 or 7 years of age, but I do not recommend this for a family with children.",FALSE
"A classic, every bit as good as the first two. I will admit that I have been a fan of Dr.",FALSE
Typical 50's Sci-Fi for fans of the 80's and 90's.,FALSE
"This horse is awesome!  We have had it for a few months now and it's been awesome.  The horse is a lot of fun to ride around and it's great for teaching animals to fly.  It's a little pricey for what it is, but it's worth it.  I'm not a huge fan of buying a horse, but it's a great deal.We love this set.  It's a great addition to our collection!  My son loves to play with it and it is easy to assemble.  I love that it comes with two small pieces that he can attach to the sides of the bathtub.  It's great that he can use it as a bathtub toy.  The pieces are made of durable plastic.  I would recommend it for a 3 year old.  My son loves the wooden bath toy.My son loves this toy.  It is a great addition",FALSE
I was drawn in by this book and the writing style is smooth and simple. I was not disappointed.  I had to read the book to get the feel of the place and the setting.I had no idea that this book would be one of the most popular books in the world.  I found it to be the most entertaining.  I loved it.  It was great.  I would recommend it to anyone who loves to read.I have a hard time,FALSE
"I honestly had low expectations for this toy.  I was expecting a lot of the stuff you get in a toy box, but instead I got this box with a nice cardboard box and a cardboard box.  It was a little pricey for what it is, but it was worth it",FALSE
"A great follow up to this book, and one that I will keep for a long time.Great story. Great characters. I liked the story and the",FALSE
"After a year of my use, I thought it would be a nice addition to the kitchen, but it's not. The plastic parts are very heavy, and the cover is very fragile. I have had no issues with it, and it is very easy to clean. I would definitely buy again.I love these towels!  They are very",FALSE
"Get this, it is worth it. The characters are well developed and believable, and the story is well told.I had to read this book to get through the first half of it. The story was well told and the ending was a bit predictable. This book is still one of my favorite books.I loved this book!  I love the fact that it is a mystery/",FALSE
"These knives aren't only nice, they're also very sharp.

The blade is sharp and",FALSE
"Really hard to us and it takes a lot of practice.

The only reason I gave it 4 stars is that it's a bit small but the shoulders are pretty great. The shoulder straps aren't too tight and the straps are",FALSE
"This was another great book that will make you feel like you are in the middle of a battle.I read this book in the middle of the night, and it was great.  The story was well told and the characters were strong.  I would recommend this to everyone.I loved this book.  I love the book",FALSE
THE HOLES DRILLED IN THE FORCES.  I was able to turn the entire thing off. ,FALSE
"I have several of these and have had no issues. I will keep my review in order to share my experiences.  The only thing I can say is that if you are looking for a quality speaker, look no further.  This is one of the best speaker cables you can find.  I highly recommend this cable to anyone who wants a great sound system.I've had this for about a year now and I love it.  The sound is excellent and",FALSE
Exactly what I needed. It looks good and the materials are good.  I have a large one,FALSE
Really enjoyed this book and look forward to the next in the series.I really enjoyed this book. It's not the best but it's good and the characters are interesting. I enjoyed this book. It's not the best but it's good and the characters are interesting. I enjoyed this book. It's not the best but it's good and the characters are,FALSE
"This gritty cop series is a real treat.  The characters are believable, the acting is solid, and the movie is a true story.  The acting is superb.  The movie is worth watching.  It's a must-see movie for all ages.It was good.  I was looking forward to the next installment.  I'll try to watch the next one.  I just can't get enough of the movies.  It's like a remake of a classic.  I can't wait for the next",FALSE
"Right from the beginning this book has you wondering what is going to happen next. I was given an ARC in exchange for an honest review.  The author is a wonderful writer and I look forward to reading her other books.  I was given an ARC in exchange for an honest review.  I received an ARC in exchange for an honest review.  All opinions are my own.

This book was amazing. I can't wait to see what happens next. I love how this book is written. It is the perfect way to end a series. I love the characters. There is a great storyline. I would recommend this book to anyone.I read this book in one sitting and I loved it. I couldn't put it down. I can't wait to see what happens next. Love the characters and the storyline.This is a good story. I wish it had been longer.  It was not a bad book. I would recommend it to anyone.A short but sweet story that leaves you wanting more.  I loved the characters and the plot.  The story line was good and the characters were strong and interesting.  I would recommend this book to anyone.  I will read more of this author's work.I liked this book a lot.  I didn't like the whole relationship",FALSE
"Wow this made my 5 year old granddaughter happy.  I will say that it's been a little hard for her to open the lid.  The box itself is pretty sturdy, and the quality is great",FALSE
These are great little lights that will light up the house.  I also like the fact that they,FALSE
"Great for winter months, very soft and comfortable.  I've slept on this for about a week",FALSE
"this sneaker runs small in the toe box.  I've tried other shoes, but this one is a little too big.  The shoe is very light and the toe box is large enough to make it look smaller.  I'm hoping it will hold up to some wear. ",FALSE
For the last year I've read the first two in this series and this one was a bit different. I had a lot of fun with the characters and the storyline. This book had a lot of potential. I'm hoping there's more books to come.,FALSE
I was skeptical based on what I saw.  I was also skeptical that the author was just going to make the story about the characters.  The author was not.,FALSE
"nice really sends the air out of the room.Very good quality.Nice, sturdy, and functional.  Great for the price. ",FALSE
"I have several pairs of Merrells and they are all very nice, just the way they look.",FALSE
"I sooooo love Erin, Simon, and the characters.  I will definitely be reading the next one.I read this book",FALSE
"decent basic walleye rig.  Not an easy task to put together, but for the price, it's a great buy.  I am a 32 oz female and wear a 34 in this bag.  I am not in the water, so I have not had to worry about getting wet.  I am not a fan of the orange color, but the orange is a nice color.  I am quite pleased with the quality of this bag.  I have a size 32 and am very happy with the size.  I would definitely recommend this bag to any woman who needs a nice big bag to keep her hands warm or dry.

UPDATE:  I received a second pair of these bags on December 8, 2017.  I received these bags within a week of receiving them and they are now my favorite.  I highly recommend this bag for anyone who is in need of a small bag to keep their hands warm or dry.",FALSE
My dog cant leave this cage. The only reason i gave it 4 stars is because the cage is so small.,FALSE
"Ok. This is one of those things you want to try out.  If you have a regular shower head and have the same shower head, this is the one to try.  This is a great product and I highly recommend it.I use this as a ""t-handle"" with no problems.  I have the most trouble with the plastic and it is a little rough.  I just put it on and it works great.  It is easy to clean and not tacky.  I would recommend this product.I bought these to replace my old version of the LED bulbs that are now on sale.  This is a perfect replacement for my old one.  They do work well for my purposes.  However, I can't think of a reason not to order more.  Also, the light is pretty harsh, so I'm not sure if it's just me, or if it's the bulb itself.  I've had some issues with the yellow LED bulb, and that's just the way it is.

UPDATE: I purchased this to replace my old LED bulbs.  It's not bright, but the light is decent and gives off a good amount of light.  I've had these on for about a week now, and I don't know if it will last.  I'm just going to order more.I bought this because I wanted a tool for my son's bedroom. He had a little trouble with it and didn't like it. He said it was too expensive but was so easy to",FALSE
"Item arrived in a timely manner. The packaging is very good and the sound is excellent. If you like old music videos, you will love this movie",FALSE
"This is an interesting movie.  It shows the long history of the U.S. and how we came to be the world's most powerful nation.  It shows how great it was that we came to be the world's most powerful nation.  This movie is excellent.

It is a very good movie.  I recommend it.I have been a fan of this series since I was a child. I love the show and the characters. I loved the fact that the series was written in the 80's and I have watched it over",FALSE
Great to be able to find an item with the right fit.  These are the only ones I,FALSE
"This was a really good book. The characters were well developed and the plot was well written. The story was told very well. The characters were interesting and you felt like you were part of the story. It was a good read. I can't imagine what to say about this book. I'm not a fan of most of the books in the series. But I love this one. This book is a must read for any fan of all time. I'm not going to spoil it for anyone, but I will say that it is a well written book. It has lots of twists and turns that make you want to read more. It is a fun read.",FALSE
"Harry Potter and the Deathly Hallows, the first in the series.

The first book in the series was the Dresden Files, which took place around the time of the Deathly Hallows.  The second book, which was set in the Dresden Files, was the Dresden Files:  a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files.  The fourth book, which was set in the Dresden Files, was the Dresden Files:  a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files.  The fifth book, which was set in the Dresden Files, was the Dresden Files:  a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had a Dresden Files with a Dresden Files, which had",FALSE
"I like this case a lot. The design is comfortable and it fits my iPad perfectly. The extra space is great. The front of the case is the perfect size to take it with you when traveling. It is a good size for travel. I would recommend this to anyone. I bought this to replace the battery on my phone, which had a faulty one. After a few days of use, the battery died. I'm considering purchasing another one. This is a great product for the price.",FALSE
"This is a a very nice set and the price is good.  I have a few of the other two sets that I bought, but they are the ones that I have purchased for myself.  I have been in the market for a set for years and this is the one for me.  It is a good size and very durable.  I am very happy with this purchase.I just bought a new Amazon Prime Prime membership for my 6 year old daughter.  She loves it!  I love it!  It has a magnet, which is great, and is easy to use.",FALSE
"Got this for my little guy. The only problem is that it's kind of hard to put on. If you want to get your cat to get the harness off, you'll have to go through a little effort to put it on. Otherwise it's very sturdy.The only thing I can say about this is it's pretty cute.  It's not cheap but it's worth it for my little guy to have a",FALSE
I used this for a weekend trip and the weather was good.  I have a wide foot and a wide foot bed and I am,FALSE
"Normally, I hate movies about vampires. The vampires are just boring.  There is nothing interesting about the story.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.",FALSE
"I loved this skirt but it runs small.  I was expecting a tighter fit, but it's a shame because the dress is a bit too small for me.  The material is nice and soft and it's not stiff like a lot of other dresses I own.  The material is not",FALSE
".
Edit: This is my second time using the strobe. I will admit that I have been using the strobe for the past 3 months.  The light output is excellent.  The motion sensor is well built and",FALSE
They all lived even being played with by the kids. I will admit that my kids were pretty annoyed with this.  The plastic parts are,FALSE
"The conclusion of this trilogy is an amazing story of love, forgiveness and forgiveness. I was given an ARC in exchange for an honest review. The author is a wonderful writer and I look forward to reading more of her work. I enjoyed this story. I liked the characters and the storyline. I found myself with a feeling of danger in the end.",FALSE
It's a story that's about time and the forces that drive it.  There's a lot of time spent doing things,FALSE
Excellent packaging. Excellent game with some fun and interesting rules. I will be purchasing more!Very nice,FALSE
"This skull cap did what it was designed to do. It did not make my head itch, but it did not make my skin look like it was chapped.",FALSE
"4.5 stars

Hmmm...I read some of this book and thought it was good.  There were a few typos and mistakes but the story was good.  The characters were likable and I enjoyed the story.  It was a good read.I absolutely loved this book! I was given this book by a friend in exchange for an honest review.  I loved it!  It has great characters and plot twists.  I highly recommend it!  It was an awesome read!  I can't wait to read the next book!I absolutely loved this book.  I was just so excited to read it and am glad I did.  I love the way the author takes a character from a historical book and turns them into a modern day hero.  I was so caught up in the plot that I couldn't put the book down.  I'm so glad that I got this book.  I can't wait to read more of this author's books.

*I received a free",FALSE
"Goodness -What a perfect gift for an older child.  I will admit that my daughter was pretty bummed when she saw the gift, but she is still very excited to take it to school.  It is very well made and perfect for a busy child.  I would highly recommend this product.  I have a 2 year old and she is very interested in this toy.  I wish I would have known that",FALSE
The theme of the story is an island with a distinct history.  There is a strong sense of self-worth and commitment.  There is also the sense of humor.  There is a sense of adventure and romance.  The story is told in a way that gives you the feeling of,FALSE
I got this item at a discounted rate for my honest review.  If you have a child who,FALSE
"I started my Old English Shepherd puppy with the food. He ate it for a couple of hours. He loves it. The food is solid and healthy, and the treats are very large. I have had no issues with the dogs eating this food.I bought this for my dog who is a chewer.  I will keep buying it.  I have to say, I love it!  It does not smell like dog food and it does not have a chemical smell like dog food.  I would highly recommend it.I bought this for my dog who has a small intestine.  She has a lot of weight and doesn't have a lot of mobility.  I placed it in the refrigerator and it was a breeze to put on and she walked away from it.  I do recommend this product!This is a very good price.  My cats will eat it, and they do not mind the taste.  I will order it again.My cats love this food",FALSE
I was disappointed in this book. It was a good read. The characters were well developed.,FALSE
this unit requires lots of time to assemble and re-install. This unit is built with a self-healing mechanism.,FALSE
"Doesn't fit very wells & doesn't stay in the bag.

If you have a larger bag, this is",FALSE
"I am making sauerkraut with this. The only problem is that it takes a little getting used to.I bought this for a friend, and she is",FALSE
I live in the Willamette area of the US and these are a nice size for the size of the tank. I had to replace a couple of these around the house to get them to work properly. I have been using these for a few years now and I don't see any difference with the bubbles. I have a German Shepherd and a German Shepherd mix and these are the only things I have used that have worked for them. I am very pleased with this product. I am very pleased with this product.,FALSE
"Clearly this is not an issue with the case, just a design issue that is not covered by the warranty.I had a lot of trouble with the TV and the cover was very flimsy. It was hard to get the cover to come off. This was an excellent purchase.I bought this to replace the TV I had installed in",FALSE
This book was intriguing but not an easy read.  I did find some errors in the description and other things,FALSE
I bought these as replacements for my original pair of Burris.  These work well and are durable.  I had to replace the Burris with the Treme,FALSE
"As the Deacons of Bourbonville have been an important part of the history of the town, the town is so close to the town, and the Deacons are there to take care of the town.

This story is a perfect story for the Deacons to learn from and learn from. The story is very quick and descriptive, and the characters are well developed. The story is told in a very believable manner, and the characters are very well developed. It's very refreshing to have a story that is about a town that has been in the news for years, and is still a great place to live.

I received a copy of this book in exchange for an honest review.

I received this book from the author for an honest review.I like how it is a good start to a series.  I look forward to reading more books by this author.

I received this book as a gift from the author.This is the first book I've read by this author and I'm glad I did.  I loved the way she presented the story and the characters.  This book was a must read for any new reader.  I loved it.  I recommend this book to anyone who enjoys a great story about a",FALSE
"Little pricey for just a few bucks, but it is worth it.

The only downside is that it's very small",FALSE
I will be honest I do not know how long this will last. I have a few of these and they have lasted a long time.,FALSE
I have read all of the books by the author. I will admit that I have been tempted to give,FALSE
"Most of these LED light bulbs have the same brightness and color, but they have a slightly different style.  The original bulbs are bright and have a slightly different color.  I used these to light up my kitchen in the dining room.  I love these bulbs.  The colors are slightly different",FALSE
"What a Human Being. The book has the most powerful voice I have ever heard. I am one of the few in the world who doesn't want to be a part of a society where we are treated like little animals.

I was one of the first to learn about the difference between people and animals. I was the first to tell the difference between a man and a woman. I was the first to tell the difference between a man and a woman. I was the first to tell the difference between a man and a woman. I was the first to tell the difference between a man and a woman.

",FALSE
I like time books and this one was an exception. I read it for a reason and it was a great read.,FALSE
"great price, does the job, has the right height and is easy to clean. I would recommend.I bought this for a friend, she loves it!I bought this for my daughter's room.  It is a good size for her size.  I use it to hold her clothes and a lot of things",FALSE
