text,label
"My 4 year old granddaughter is a huge fan of THIS particular pillow pet. She is over the moon for Skye. So when I first got it I took it out of the package and checked it all over for how well it was made and to my surprise it was made very well. The stitching is nice and tight. I pulled on different body parts and they are not coming off this dog. Very safe for littles ones. Skye is adorable and has a velcro strap underneath so Skye can go from a stuffed animal to a pillow in a snap! Skye's colors are very vivid and attractive to little ones. Sky is very soft and plushy and super comfortable to lay your head on. After reviewing Skye, I gave her to my granddaughter who sleeps with her every single night. She hasn't let her go since she got it!! Overall I'm impressed with the quality overall with this stuffed animal/pillow pet. She's got the cutest little face so what little girl or boy wouldn't want her as their own. This stuffed animal doesn't talk or do any special tricks, I'm pretty sure it's meant to be a stuffed animal and a pillow :)",TRUE
"These glasses have been great. They have a nice weight and the design is interesting without being flashy or gaudy. We use them for whiskey, yum.",TRUE
"This tower is big for a mid tower but I like it

Came warped in plastic

Clean Nice paint job

Cant complain yet great tower!!!",TRUE
An enjoyable read.  Lots of laughs and some serious situations for young folks.,TRUE
"Sky High was a short and sweet read but it didn't exactly deliver all that I expected it to.

Some books that I have read make every character seem important no matter how trivial their role was, but this book wasn't one of them. While reading this book, a lot of times I thought that a character wasn't a significant part of the book and this didn't just happen during the book, It also happened after I had finished it. I kept thinking about the book and all of the characters inside it and they just didn't seem important enough even though I know they were.

What Im trying to say here is that, in my opinion, this book lacked some sort of execution or finesse that could have taken it from being just another good book to an amazing one. I never for one second doubt that C.J. Lake holds talent for story writing but all Im saying is that it needs a little bit more work.

Other than that, the story was sweet, romantic and also quite hot. Even though a lot of characters appeared to be minor, I did love the main characters and the chemistry between those two. The relationship between those two was something to envy. Their banter, their romance, their attraction toward one another was extremely enjoyable to read.

In the end, I wouldnt say that reading this book was a waste of my time but I also won't be reading it a second time. Nevertheless, I will be reading other works of C.J. Lake to look for better versions of Sky High. And when I read one like that, let me tell you well have a winner on our hands.",TRUE
"My son liked this game for as long as he was in to Go Diego Go, then not so much.",TRUE
"Although The Two Towers is my personal favorite, Peter Jackson doesn't let us down with the third and final installment of this grand trilogy. If the last 45 minutes of this film doesn't grab you emotionally then nothing on film ever will.",TRUE
"This is the best, I've had and used it for a few months.  The finest rack I've ever had.  I show it to all friend male/female and when I brag about it they laugh at me... It cleans so easily, I pour water on it and dry it with a towel, looks like new...",TRUE
very cute and soft but a bit smaller than expected,TRUE
"Awesome probiotic! My shepherd has a sensitive stomach and this helps keep him regulated and if he ever gets into something he shouldn't, this helps him handle it.",TRUE
"I never thought I'd be able to stay at a hotel and feel completely at home. I am a mother of two children, one of which has severe asthma and allergies. I have spent more time in hospital emergency rooms than my own living room for the past two and a half years. So when my sister was getting married in Chicago, I was extremely anxious. The front desk associate, Rosa, was wonderful. She told me that they have Allergy friendly rooms. No perfumes, no harsh cleaning chemicals, no dreaded 'industry standard' feather pillows. I booked a room, but was still really worried. I shouldn't have been. Ethan breathed as easily in that beautiful room as he did in our own home. Maybe even a little better. They had an air purification system for our room. It smelled so fresh! While my husband took our daughter to the Big Bar for Nachos (she never stopped talking about how 'totally cool' it was), I ordered room service for my son. The man who answered the phone was so patient and accommodating. My son has a lot of food allergies, so I was pretty much ordering off menu with specific details. That's always a little humbling, but the staff treated my order with the grace as though they did special orders all the time. I was actually able to enjoy my sister's wedding. The only problem with my stay is that it was too short. We're coming back for our first family vacation since Ethan was born. Thank you, Hyatt Regency Chicago, for making this family's visit possible and positive!!
",FALSE
"I recently made a business trip to Chicago, in which I stayed at the downtown Fairmont hotel. During my visit, I had an aroma-harmony massage. This experience greatly relieved my stress, from all the business meetings I'd had that day. Candace worked wonders for my neck muscles, especially. This was the only amenity that I sought out, during my trip. My time was very limited. However, the entire staff at this hotel treated me as if I were a valued guest. I'll definately stay at this hotel again when I'm in the area. And, I highly recommend the spa!
",FALSE
"The Hyatt Regency Chicago is a wonderful hotel. :) Me and my husband recently stayed there on a summer vacation, and it couldn't have been better! The staff was very polite and helpful, and the rooms were very clean, and they had some of the best beds I've ever slept on! Not to mention the view was amazing! If I had to rate this hotel I'd definitely give it five star, next time I'm in town I will most definitely stay there again!
",FALSE
"My husband and I stayed at the Omni Chicago Hotel last weekend and I felt compelled to write a review about this wonderful hotel. I have to say I was very impressed with the cleanliness and the beautiful decor of this hotel. Not to mention the friendliest and most helpful staff I have ever encountered. I frequently stay at hotels for business but have never had such a wonderful experience as I did at the Omni Chicago Hotel. From the minute we walked in the beautiful front doors to the time of our check out we were absolutely treated like royalty. This is one hotel that I would definitely rate 5 stars. You can be sure, I will absolutely be back in the future.
",FALSE
"Great hotel!! The staff is very friendly and helpful. The room was in perfect shape, very clean and just a beautiful setup. I will definetly go to this hotel many more times when i am in the area! I would definetly recommend it!
",FALSE
"The Hyatt Regency in Chicago was a wonderful experience for my husband and I as we traveled through the area on vacation. After checking in we simply relaxed in the beautiful atrium for a while before going to our room. To our delight the room was very clean, ultra-modern and furnished with sleek and comfortable furniture. What really impressed us about the room was how spacious it was and the stunning river front views. We were pressed for time to make dinner so decided the Bistro sounded like the best option and it turned out to be a great choice! The food was simply fabulous. After dinner we were able to try out the fitness center, which ended up making our gym at home seem inadequate. This was just what we needed as a restful base for our Chicago vacation and we will definitely stay here again.
",FALSE
"My husband and I stayed here for a short get-away weekend and loved it. It is so conveniently located close to Navy Pier and Michigan Ave. The staff was very helpful and the room was great. It was definitely worth every penny! I would recommend this hotel to anyone visiting Chicago.
",FALSE
"The Conrad Chicago was by far the best experience I have ever had in travel leisure. Not only was the room beautifully decorated and very comfortable, but the food in the restaurant was exquisite. Not to mention the perfect service from the resort's employees! I was very impressed by how quick and caring the staff was of my own personal needs. I'm naturally a fitness freak, so I was pleased to learn of their massive fitness area on the 11th floor. Best of all, it was available to guests at any time, day or night. The resort was conveniently located by a large shopping area, so it wasn't a far walk to scope out the shops. The most memorable part of my stay was looking out at the city after dark and seeing how gorgeous Chicago looks all lit up. It was so relaxing just watching the city come to life. I was very disappointed when I had to pack and leave. Any time that I make my way back to Chicago, you better believe I will be staying at the Conrad Chicago. I recommend this resort to everyone I know who does a lot of traveling.
",FALSE
"My three night stay at Fairmont Chicago Millennium Park was the perfect way to end a weekend. The hotel has a classy but warm atmosphere with color tones that please the mind and soothe the eyes. The staff was ready to help at any notice and always greeted you with a cheerful smile. The mySpa was the getaway of a life time. My only complaint would be that the bed covers were a bit too stiff as they were new and clean but the softness of the bed whisked me away to a deep slumber in no time. Well worth the money and I know my next stay will be much longer. 
",FALSE
"The Hyatt Regency Chicago is one of the most beautiful hotels that I have ever stayed at. I stayed there for 3 days and two nights. My room had an amazing view and was clean and furnished beautifully. The staff was very kind and very helpful. The concierge staff was kind and helped me to find enjoyable things to do in Chicago. Overall, A beautiful hotel in a beautiful city.
",FALSE
"My family and I vacation in Chicago and stayed at the Omni Chicago Hotel. Upon our arrival we were greeted happily and the kids received FREE bagpacks for their stay which they loved. The staff was great and always greeted us as we walked in and out of the hotel. They even remembered our names! The location of the hotel was amazing, right on the Magnificent Mile. We really enjoyed our stay and the kids loved the indoor pool. I would definitely stay there again if I have the chance and would recommend it to anyone I know going to the Chicago area. 
",FALSE
"I had to write this review! My tired body walked through the doors of The Fairmont. It felt like I walked through heaven's gates, the lobby was majestic and the staff was so friendly, that I was instantly energized. The front desk staff was very helpful and quick to find my reservation and get my bags up to my room. They were so nice to inform me of the health club and spa..oh those wonderful spa treatments that are offered are incredible, I took advantage of a soothing pedicure during my visit (my very first) as well as a massage. I was amazed at the size of the meeting/conference room that we used for an afternoon. The room was so clean and the bed was better than the one at home. The food downstairs in the restaurant smelled so good that as tired as I was after the meeting, instead of room service, I went in,and the food was mouth watering delicious, and the wait staff was very hospitable They take great pride in everything, even the wake up call was friendly. My stay was so great, that I want to go back again soon!
",FALSE
"The Omni Chicago Hotel is amazing little get away right on the Magnificent Mile in Chicago. This hotel is warm and homey as well as modern and filled with amenities! The beds are very comfortable and there are flat screen televisions in the rooms (at least both times I have stayed). The Windy City Spa provides a relaxing getaway as well.The indoor pool provides something fun for all ages and the customer service was excellent. The garage was very secure and has unlimited in/out priviledges which made it nice to be able to access the car as much as you wanted without any penalty. All in all, well worth it and will plan to stay again!
",FALSE
"My experience at the Hyatt Regency Chicago was simply amazing. I had a wonderful stay there will my husband. My husband has allergy problems nearly everywhere we go, and we were worried about that so we talked to the desk clerk there. They were able to provide us with a Hyatt allergy-friendly room. We were so relieved and the room was beautiful. The furniture in the room was actually cleaned with pure tea tree oil. It was the most comfortable stay we have ever had. On top of that my husband had to spend some time in the room working on some business, so the high speed internet they provided was very convenient. We took full advantage of the 24 hour room service. I will definitely stay there again. It is a vacation simply staying in your hotel room. 
",FALSE
"My husband and I recently visited the Fairmont Chicago Millennium Park hotel on one of his business trips. I sometimes go along with him to see new places and to splurge on a mini-vacation while he is hard at work (don't worry- he likes when I return with little 'souvenirs' for him, too). Aside from the lovely city of Chicago, this hotel was just amazing! We had gotten in quite late that evening from our flight from Houston and were so tired! The staff was genuine and friendly, all while being professional and prompt. We were quickly checked in and before we knew it we were in our beautiful room. Too tired to really take it in, we were in bed and asleep in minutes. The beds were quite welcoming! It wasn't until the next morning that we were able to really take in all of the beautiful features of this hotel! It's gorgeous! Everything was so clean and wonderfully decorated! The lobby somehow didn't make it into our sleepy eyes the night before, but it was just lovely! Later that evening we decided to eat at their sushi restaurant. Sushi is one of my husband's favorites, so he tends to be picky. They passed the test according to him! We also enjoyed a glass of wine there as well... everything tasted great and was of excellent quality. Of our two night stay there, the only downfall was one occasion of there not being enough towels (I use a lot of towels I suppose). However, a simple phone called prompted a quick delivery of fluffy additional ones. This however was only a minor bump in the road to an entirely enjoyable and relaxing stay! Overall-- we'd love to go there again! Maybe next time I can talk my husband into taking advantage of the spa... *wink* 
",FALSE
"First let me say wonderful!! My wife and i were refered this Hotel by a friend. After traveling to Chicago many time we have had many experiences good and bad with different hotels. We were amazed with the Knickerbocker, we felt like royalty from our first step on the property. Everyone was willing to make our stay rememberable. This Hotel made a routine trip to Chicago a dream Vacation. I can not wait to return...
",FALSE
"Thanks Sheraton Towers for the invite to enjoy your indoor pool while a guest at your hotel recently. I did not know that the skyline of Chicago could be so beautiful or an afternoon at the pool so enjoyable. I'll be back soon and look forward to a seeing Chicago again.
",FALSE
"Staying at the Swissotel in downtown Chicago is not so much the typical stay so much as it is an experience. Not only is the hotel located in a great area to get to all local attractions, but while you are at the hotel you will have many amazing accommodations at your disposal. There are two gourmet on site restaurants and a lounge to relax and get great food. The rooms are over sized and the beds are among the most comfortable you will ever find. Finally, the service is award winning so anything that you do not already have at the Swissotel will be at your fingertips with their assistance. Overall I would highly recommend this hotel to anyone who is looking for more than the typical hotel.
",FALSE
"I stayed at the millennium Knickerbocker for 3 nights while on a business trip, as it was conveniently located a few blocks away from the office I was visiting, and just about everything else for that matter. The lobby was absolutely beautiful, and the staff was beyond courteous and extremely helpful. The rooms were elegant and spacious, and I instantly felt right at home. The large flat screen TV as a nice touch and TV options were many. I headed downstairs to the bar for a drink, and was amazed at how well kept it was, as well as how nice everybody was. As this was my first time I asked the bartender about the area around and he gave me great advice about some places to check out. All in all this was a great experience, and next time I'm in the area, I will definitely be staying here. I'd recommend the Millennium Knickerbocker to anyone traveling to Chicago.
",FALSE
"I really enjoyed staying at this hotel. The separated living room and bedroom made it feel like I was renting a nice furnished apartment instead of a hotel room. The kitchen was a comfort since I could prepare a meal for myself if I wished, and the refrigerator and microwave was a must since I never finish my meals when I go out to eat. I felt more at ease here rather than the detatched feeling I have with most hotels. I would recommend staying at this hotel if you want to feel comfortable and welcome in a sophisticated atmosphere.
",FALSE
" My wife and I's stay at the Sheraton Chicago Hotel and Towers proved to be the perfect complement to our time spent visiting and exploring the Windy City. Upon our arrival, we were immediately welcomed by the beautiful design of the first-floor lobby and the friendly demeanor of the desk and bell service staff. In seemingly no time at all we were in our clean and well-furnished room with a beautiful and peaceful view of Lake Michigan. In terms of accommodations, I have never personally stayed at a hotel that I could complement more. On our very first night, my wife took advantage of a message therapy session while I swam a few laps in the heated indoor swimming pool. We followed our time apart with a very relaxing time at the Chi bar, which had a very enlivening and laid-back atmosphere. Retiring to our rooms, I couldn't help but remark to my wife about the quality of our room and the bed in particular. I had a very comfortable night's sleep and woke up just on time thanks to a spot-on wake up call from the desk staff. After a quick bite to eat the LB Bistro, we headed out to sight-see. Overall, I can't recommend the Sheraton Chicago Hotel and Towers enough. As far as this customer is concerned, it is the only place to stay if you are in the Chicago area and are looking for accommodations with the best customer service, atmosphere, and amenities. I couldn't recommend it more. 
",FALSE
"I work for a software marketing firm, and that job requires me to travel at least 100 days per year. I spend a large amount of time in hotels. I normally don't write reviews for hotels, but the Homewood Suites by Hilton were above and beyond. Let's start where it matters: the rooms. They are top notch. There's nothing better than walking in to a clean, beautiful rooms after a long day of travel. The beds are among the best I've ever slept in in hotels. The rest of the room is just as nice and makes me feel at home. The price: Low. I looked for similar rooms in the area at other hotels, and everything else was at least 10% more expensive. But you don't get what you pay for here. You get much more than that! The location: Couldn't be better. You want to go to a world class restaurant? That's within walking distance. You want a great shopping experience? Again, walking distance. Anything else you want? Chances are, it's within walking distance. Overall, one of the best hotels I've ever stayed in.
",FALSE
"Elegant and modernized hotel with great staff. Location is wonderful. The health club located in the hotel had everything needed to get my complete workout. I will be staying there again due to the wonderful experience and decent prices.
",FALSE
"I absolutely loved staying at the Swissotel Chicago. The entire hotel has such an elegant and luxurious feel to it. The room was absolutely stunning! First of all, it was so spotless and clean. The design of it was beautiful! There was gorgeous artwork on the walls even. The design was very modern and above average for hotel decor. There was a separate bath and separate shower which I loved! There was a huge LCD flat screen TV and high speed wireless Internet available. There was even an iPod docking station which was great for listening to music and so convenient since I brought my iPod with me! The view from the window of Chicago was beautiful too. The service was very quick and everyone was very friendly. I didn't have any problems at all but if I did I'm sure the customer service at the hotel would have had it fixed very quick I could tell their top priority was the guests happiness and satisfaction! There were even two restaurants in the hotel and a lounge! I can't wait to go back to this hotel. It felt like I was on a luxurious vacation! 
",FALSE
